drug,gene_drug,indirect_gene,risk_gene,polypeptide,gene_description,action,specific_function,toxicity,categories,xgb_importance,xgb_absolute_importance,rf_importance,univariate_hr,multivariate_hr
HEPARIN,HEPARIN,FGFR1,PIK3CA,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR1,RPS6KA3,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR1,VEGFD,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGF1,VEGFD,Fibroblast growth factor 1,Fibroblast growth factor 1,,fibroblast growth factor receptor binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGF4,SOX2,Fibroblast growth factor 4,Fibroblast growth factor 4,,fibroblast growth factor receptor binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR2,PIK3CA,Fibroblast growth factor receptor 2,Fibroblast growth factor receptor 2,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR2,RPS6KA3,Fibroblast growth factor receptor 2,Fibroblast growth factor receptor 2,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR2,VEGFD,Fibroblast growth factor receptor 2,Fibroblast growth factor receptor 2,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR4,PIK3CA,Fibroblast growth factor receptor 4,Fibroblast growth factor receptor 4,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR4,VEGFD,Fibroblast growth factor receptor 4,Fibroblast growth factor receptor 4,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,SERPINC1,AHSG,Antithrombin-III,Antithrombin-III,potentiator,heparin binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,SERPINC1,HRG,Antithrombin-III,Antithrombin-III,potentiator,heparin binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,SERPINC1,KNG1,Antithrombin-III,Antithrombin-III,potentiator,heparin binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,F10,HRG,Coagulation factor X,Coagulation factor X,inhibitor,calcium ion binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,F10,KNG1,Coagulation factor X,Coagulation factor X,inhibitor,calcium ion binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
OXYMETAZOLINE,OXYMETAZOLINE,HTR1D,GNB4,5-hydroxytryptamine receptor 1D,5-hydroxytryptamine receptor 1D,agonist,G protein-coupled serotonin receptor activity,"In rats, the oral LD<sub>50</sub> is 680 ug/kg and the subcutaneous LD<sub>50</sub> is 1630 ug/kg. In mice, the oral LD<sub>50</sub> is 4700 ug/kg, the intraperitoneal LD<sub>50</sub> is 48 mg/kg, and the subcutaneous LD<sub>50</sub> is 34 mg/kg.[L15077] 

Case reports have documented unintended overdose in both children and adults: overdose has led to dizziness, chest pain, headaches, myocardial infarction, stroke, visual disturbances, arrhythmia, hypertension, or hypotension.[L15057] Accidental ingestion of topical solutions of imidazoline derivatives, including oxymetazoline, in children has resulted in serious adverse events requiring hospitalization, such as nausea, vomiting, lethargy, tachycardia, decreased respiration, bradycardia, hypotension, hypertension, sedation, somnolence, mydriasis, stupor, hypothermia, drooling, and coma.[L15062, L15067] Possible rebound nasal congestion, irritation of nasal mucosa, and adverse systemic effects (particularly in children), including serious cardiovascular adverse events, have been reported with overdosage as well as prolonged or too frequent intranasal use of oxymetazoline.[L15057] Overdose should be responded with close monitoring, supportive care, and symptomatic treatment.[L15057, L15062, L15067]","Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-1 Receptor Agonists, Adrenergic alpha-2 Receptor Agonists, Adrenergic alpha-Agonists, Agents producing tachycardia, Agents that produce hypertension, Autonomic Agents, Cardiovascular Agents, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 Substrates, Decongestants and Antiallergics, Dermatologicals, Imidazoles, Increased Sympathetic Activity, Nasal Decongestants, Nasal Preparations, Neurotransmitter Agents, Ophthalmologicals, Peripheral Nervous System Agents, Respiratory System Agents, Sensory Organs, Sympathomimetics, Sympathomimetics Used as Decongestants, Sympathomimetics, Plain, UGT1A9 Substrates, Vasoconstriction, Vasoconstrictor Agents",0.0087440135,0.0087440135,0.0130498503994737,0.8062252487777553,1.2866924648203788
OXYMETAZOLINE,OXYMETAZOLINE,HTR1D,SST,5-hydroxytryptamine receptor 1D,5-hydroxytryptamine receptor 1D,agonist,G protein-coupled serotonin receptor activity,"In rats, the oral LD<sub>50</sub> is 680 ug/kg and the subcutaneous LD<sub>50</sub> is 1630 ug/kg. In mice, the oral LD<sub>50</sub> is 4700 ug/kg, the intraperitoneal LD<sub>50</sub> is 48 mg/kg, and the subcutaneous LD<sub>50</sub> is 34 mg/kg.[L15077] 

Case reports have documented unintended overdose in both children and adults: overdose has led to dizziness, chest pain, headaches, myocardial infarction, stroke, visual disturbances, arrhythmia, hypertension, or hypotension.[L15057] Accidental ingestion of topical solutions of imidazoline derivatives, including oxymetazoline, in children has resulted in serious adverse events requiring hospitalization, such as nausea, vomiting, lethargy, tachycardia, decreased respiration, bradycardia, hypotension, hypertension, sedation, somnolence, mydriasis, stupor, hypothermia, drooling, and coma.[L15062, L15067] Possible rebound nasal congestion, irritation of nasal mucosa, and adverse systemic effects (particularly in children), including serious cardiovascular adverse events, have been reported with overdosage as well as prolonged or too frequent intranasal use of oxymetazoline.[L15057] Overdose should be responded with close monitoring, supportive care, and symptomatic treatment.[L15057, L15062, L15067]","Adrenergic Agents, Adrenergic Agonists, Adrenergic alpha-1 Receptor Agonists, Adrenergic alpha-2 Receptor Agonists, Adrenergic alpha-Agonists, Agents producing tachycardia, Agents that produce hypertension, Autonomic Agents, Cardiovascular Agents, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 Substrates, Decongestants and Antiallergics, Dermatologicals, Imidazoles, Increased Sympathetic Activity, Nasal Decongestants, Nasal Preparations, Neurotransmitter Agents, Ophthalmologicals, Peripheral Nervous System Agents, Respiratory System Agents, Sensory Organs, Sympathomimetics, Sympathomimetics Used as Decongestants, Sympathomimetics, Plain, UGT1A9 Substrates, Vasoconstriction, Vasoconstrictor Agents",0.0087440135,0.0087440135,0.0130498503994737,0.8062252487777553,1.2866924648203788
